id,x,y
16098,14096,14064
16099,16560,11930
16100,5344,15877
16101,15552,2190
16102,12655,1623
16103,16588,11107
16104,16288,13455
16105,8604,11598
16106,13979,2589
16107,15167,15606
16108,10459,18286
16109,6473,1035
16110,7825,4152
16111,14802,16919
16112,8551,15770
16113,11502,3030
16114,5330,85
16115,11770,11544
16116,12837,12143
16117,11219,9904
16118,15309,15132
16119,6969,13070
16120,5915,7816
16121,13085,18010
16122,13147,2346
16123,14368,1845
16124,15832,963
16125,5794,13401
16126,13183,6129
16127,13866,13489
16128,16870,10743
16129,15522,13691
16130,16100,632
16131,13745,15903
16132,10795,1213
16133,8379,17880
16134,10923,4532
16135,13162,17834
16136,16224,12054
16137,19317,3813
16138,11544,3347
16139,9726,12518
16140,17916,405
16141,11029,3582
16142,15068,13776
16143,12236,12728
16144,18654,1212
16145,12679,15011
16146,14491,5702
16147,19107,3664
16148,16006,13140
16149,17715,6183
16150,12156,10318
16151,11944,15120
16152,17345,9005
16153,11657,9768
16154,3454,8091
16155,3717,15335
16156,17165,920
16157,12024,16007
16158,10934,15285
16159,12310,13980
16160,3039,6543
16161,13689,3901
16162,10639,16541
16163,12900,3198
16164,16475,3160
16165,14147,9164
16166,5112,2074
16167,8195,1237
16168,6456,8246
16169,9598,1553
16170,16083,1715
16171,15000,7742
16172,13535,2378
16173,10760,11341
16174,15130,2175
16175,8744,16901
16176,17887,5162
16177,13233,16788
16178,2848,729
16179,14071,14453
16180,2880,312
16181,16605,3197
16182,16666,12998
16183,15051,5702
16184,8950,1940
16185,113,12674
16186,15808,5703
16187,17058,6778
16188,15975,12740
16189,19498,344
16190,11409,9724
16191,11997,3675
16192,15461,5064
16193,12084,10705
16194,16711,14391
16195,6854,14268
16196,13382,16798
16197,7110,9951
16198,15072,10557
16199,12632,2086
16200,5059,9306
16201,6345,8280
16202,16617,14026
16203,16656,11720
16204,17391,9035
16205,8309,11525
16206,17601,3470
16207,7755,18530
16208,3639,1261
16209,15525,14520
16210,8522,13416
16211,16244,7292
16212,18435,981
16213,18070,9331
16214,5215,12957
16215,15825,10550
16216,14551,914
16217,12645,1239
16218,14249,15587
16219,8571,2136
16220,10541,8026
16221,15269,1847
16222,17872,1012
16223,16757,11990
16224,11247,10156
16225,9086,4965
16226,4825,9235
16227,2674,1877
16228,13976,19072
16229,13235,7713
16230,15506,2890
16231,12947,14944
16232,17200,615
16233,4320,10280
16234,16681,10629
16235,11570,18813
16236,18457,5802
16237,18469,8284
16238,11848,6546
16239,11929,1437
16240,14677,9693
16241,14240,4173
16242,16725,12280
16243,8632,11143
16244,9482,16476
16245,12499,15069
16246,2735,8293
16247,9523,16865
16248,12902,7166
16249,12914,2835
16250,16096,9455
16251,12873,15238
16252,8198,6413
16253,13422,2786
16254,5978,165
16255,12869,14820
16256,5800,15
16257,12450,14560
16258,10849,5818
16259,5934,8025
16260,13180,14317
16261,6968,75
16262,15270,5476
16263,14006,864
16264,16543,10652
16265,6768,13407
16266,15351,14877
16267,11877,1575
16268,4191,2146
16269,15324,4111
16270,13349,3674
16271,9553,5367
16272,12951,6021
16273,10312,17418
16274,17884,9712
16275,9575,323
16276,9350,76
16277,15881,13468
16278,2010,2964
16279,7113,7106
16280,14147,5702
16281,4571,1974
16282,6048,10977
16283,7400,14468
16284,11408,5138
16285,13889,1916
16286,6397,3755
16287,7084,9639
16288,9163,9160
16289,15587,4585
16290,19646,3455
16291,17351,6287
16292,8549,4001
16293,17007,12235
16294,9842,10203
16295,17492,2992
16296,14083,15874
16297,14993,10157
16298,10322,4354
16299,9090,8442
16300,14816,4844
16301,8257,7037
16302,13737,4662
16303,15037,11097
16304,8597,9964
16305,6596,2845
16306,7509,10372
16307,7790,1512
16308,18420,303
16309,17668,6814
16310,11456,3122
16311,9792,15802
16312,16382,14562
16313,16209,7040
16314,14512,6652
16315,10316,8882
16316,7271,6593
16317,5110,13780
16318,12632,11885
16319,14003,2267
16320,15609,3510
16321,5939,9657
16322,16142,1782
16323,8531,4856
16324,7905,3033
16325,6323,1723
16326,7330,2279
16327,7308,8858
16328,11273,10307
16329,8991,2519
16330,17388,7501
16331,17778,499
16332,15135,9945
16333,19420,11686
16334,4559,1544
16335,15613,14677
16336,9836,6156
16337,18645,2988
16338,10827,8561
16339,11913,11031
16340,2713,2201
16341,14397,7177
16342,7787,9275
16343,8538,10003
16344,9170,6029
16345,11742,4944
16346,10853,15770
16347,11252,91
16348,12558,14245
16349,9893,2872
16350,10522,12029
16351,8870,3712
16352,17168,6920
16353,12908,12155
16354,17844,1213
16355,8742,10188
16356,13709,16382
16357,5562,7131
16358,12981,4276
16359,7909,6138
16360,13789,4686
16361,14185,6367
16362,2774,1558
16363,14756,10162
16364,10239,15190
16365,15205,13033
16366,18682,2453
16367,16492,1877
16368,12031,16340
16369,5454,10762
16370,5198,10804
16371,7256,12044
16372,11482,14976
16373,12821,1278
16374,9686,6514
16375,13110,3861
16376,8438,1274
16377,7090,12488
16378,16042,8007
16379,6610,16430
16380,19091,19903
16381,9321,1576
16382,9328,8367
16383,15628,6338
16384,9184,11292
16385,18246,529
16386,13842,18036
16387,10336,2642
16388,11302,15200
16389,11908,18771
16390,9665,16593
16391,9567,1811
16392,16098,13368
16393,3758,6028
16394,15075,8191
16395,15913,2264
16396,18614,3994
16397,10203,3702
16398,12693,3537
16399,14454,4609
16400,16199,6375
16401,17024,13575
16402,14623,2828
16403,11321,7440
16404,6211,3067
16405,16290,5411
16406,8075,16723
16407,17680,974
16408,3149,5871
16409,12073,2237
16410,5065,9058
16411,17837,785
16412,14364,7006
16413,8513,15483
16414,7158,11373
16415,11458,15284
16416,12803,15339
16417,19152,847
16418,7988,11980
16419,6521,7872
16420,12598,3461
16421,8141,13821
16422,13832,9383
16423,16514,1782
16424,16532,12118
16425,14266,14086
16426,15036,14637
16427,13571,15459
16428,15525,1732
16429,13826,4173
16430,16052,1032
16431,15118,14082
16432,11579,5288
16433,10848,974
16434,12358,12421
16435,5911,9084
16436,12104,12495
16437,14079,12303
16438,5870,11351
16439,5602,12664
16440,5477,13229
16441,14387,10217
16442,8129,10149
16443,19906,2295
16444,8723,11554
16445,16453,13223
16446,2254,2130
16447,1405,8771
16448,16021,6214
16449,4700,2421
16450,13709,9451
16451,16932,4950
16452,15266,9744
16453,10378,2567
16454,17574,736
16455,14470,2535
16456,13278,15274
16457,15615,7767
16458,15428,6209
16459,14300,16892
16460,18629,3154
16461,19360,152
16462,12477,3371
16463,13223,1572
16464,16263,1612
16465,18492,1172
16466,15219,4345
16467,16826,9521
16468,13520,4382
16469,15793,5163
16470,11852,236
16471,16596,3607
16472,8075,10977
16473,13789,5845
16474,17853,1136
16475,18987,1077
16476,18091,6289
16477,16116,2432
16478,8327,3519
16479,11904,9247
16480,9195,5326
16481,2656,6471
16482,6311,3266
16483,13377,4748
16484,11821,5783
16485,8397,11182
16486,8703,3094
16487,10907,15284
16488,16511,7702
16489,9334,15663
16490,10238,16405
16491,8245,14462
16492,15956,14306
16493,11628,4386
16494,8829,1977
16495,7898,8591
16496,5730,14877
16497,8698,6573
16498,9194,9917
16499,18038,7955
16500,4007,9654
16501,16332,3688
16502,14913,3551
16503,19825,71
16504,17380,16915
16505,7833,7294
16506,9343,11454
16507,11463,12060
16508,14290,2591
16509,12284,14916
16510,4189,6425
16511,7765,11926
16512,11438,5460
16513,11891,4472
16514,6256,2244
16515,9299,2304
16516,15642,9581
16517,18076,4403
16518,6935,9481
16519,6619,3278
16520,9773,4993
16521,18661,627
16522,2858,1898
16523,5630,2168
16524,8636,4055
16525,7470,10784
16526,14910,13398
16527,16125,9666
16528,16907,438
16529,14319,3444
16530,11194,9666
16531,14422,15174
16532,19439,4464
16533,11603,11120
16534,17083,10129
16535,12029,2933
16536,10066,6280
16537,11146,12546
16538,9558,18808
16539,16835,6839
16540,16504,14151
16541,12810,9878
16542,17343,1929
16543,14147,15186
16544,13172,4827
16545,17416,6167
16546,5106,13668
16547,14841,17028
16548,5085,12189
16549,16104,16730
16550,13713,16230
16551,11402,7451
16552,13153,5311
16553,7960,14924
16554,12555,4611
16555,1614,2165
16556,7564,8991
16557,8220,1925
16558,9839,16016
16559,15529,2438
16560,12670,10650
16561,4784,735
16562,16348,722
16563,8727,9408
16564,11501,9325
16565,13808,6820
16566,18945,4497
16567,14987,6364
16568,10710,8472
16569,16281,14025
16570,15971,9843
16571,14755,15576
16572,16067,14030
16573,11244,8891
16574,13650,5905
16575,16465,1443
16576,5562,29
16577,8990,1564
16578,14357,15231
16579,9050,9944
16580,10945,3413
16581,9545,10727
16582,11041,12171
16583,18923,1827
16584,8054,8608
16585,11684,2286
16586,15058,11923
16587,11483,16826
16588,13348,5242
16589,17487,5917
16590,3650,669
16591,8452,7006
16592,11238,7825
16593,11512,8807
16594,8958,5597
16595,5573,11167
16596,13652,1375
16597,9253,2065
16598,15309,1666
16599,17665,3197
16600,6631,2682
16601,6135,8610
16602,9506,333
16603,8146,224
16604,4918,9231
16605,19474,421
16606,15740,8167
16607,12647,15846
16608,6255,10848
16609,10197,17556
16610,12536,5012
16611,10750,3222
16612,14517,8493
16613,11131,4399
16614,6447,6681
16615,6882,15370
16616,16694,2192
16617,4451,852
16618,17528,9201
16619,12132,2632
16620,15410,7918
16621,13071,4906
16622,7677,6730
16623,17762,2230
16624,14498,2052
16625,10319,10841
16626,8707,11744
16627,6007,14584
16628,18510,5102
16629,8586,9018
16630,8966,11547
16631,16282,944
16632,7679,2104
16633,14627,8702
16634,15176,14255
16635,17096,10710
16636,5592,1812
16637,9143,8295
16638,7971,15391
16639,2669,1729
16640,10120,17110
16641,5568,13702
16642,8503,2937
16643,9593,5388
16644,13452,18819
16645,13293,8766
16646,14205,1410
16647,14957,13679
16648,8010,17351
16649,10247,7992
16650,9071,15746
16651,16145,1616
16652,17966,5275
16653,17248,7722
16654,10944,11325
16655,10760,4619
16656,16255,1946
16657,8156,6580
16658,16191,11722
16659,14812,2264
16660,8313,9575
16661,16345,13806
16662,9220,3332
16663,13892,13598
16664,7917,8714
16665,8989,3021
16666,15483,19056
16667,12292,10832
16668,14657,12898
16669,14469,4033
16670,9531,3473
16671,16841,6758
16672,8077,5945
16673,4622,6493
16674,14188,14346
16675,6283,14647
16676,8219,10949
16677,14314,9163
16678,8981,2921
16679,16650,2250
16680,13201,14579
16681,12817,8320
16682,16311,13876
16683,5760,1163
16684,16708,12426
16685,14426,7616
16686,12842,1605
16687,10274,8653
16688,15479,6613
16689,13831,2225
16690,13252,3582
16691,4283,6526
16692,12210,9869
16693,5888,11238
16694,11240,11793
16695,17061,6713
16696,5599,7476
16697,10624,5321
16698,13974,2269
16699,11201,16585
16700,15711,16973
16701,16198,15483
16702,10407,17061
16703,15043,8560
16704,11520,8273
16705,16552,8940
16706,9751,1941
16707,12058,10247
16708,10380,10925
16709,7924,14074
16710,13170,7251
16711,2837,6803
16712,17547,8234
16713,11899,8460
16714,14695,13403
16715,15369,7054
16716,10538,8321
16717,6952,2284
16718,3130,2607
16719,5216,6217
16720,16605,1012
16721,16110,8022
16722,5821,11301
16723,17302,4893
16724,17359,11765
16725,8309,6232
16726,6239,7339
16727,11772,15631
16728,10605,18057
16729,14318,1308
16730,16824,491
16731,9732,2627
16732,14197,8493
16733,19111,602
16734,13242,12594
16735,9658,4752
16736,6280,8311
16737,15663,6718
16738,6600,2718
16739,5238,6252
16740,7983,12187
16741,18710,8946
16742,13354,14430
16743,5504,7609
16744,17642,3528
16745,13383,15214
16746,8030,10493
16747,14471,4341
16748,14297,6236
16749,6006,13623
16750,10729,3740
16751,11542,8390
16752,9036,12983
16753,10967,4076
16754,12039,15228
16755,7629,12070
16756,7311,14070
16757,15416,17087
16758,15372,5177
16759,2321,18299
16760,10647,1243
16761,12703,15174
16762,19219,12328
16763,17700,1225
16764,9598,15183
16765,15268,7896
16766,12030,2824
16767,11598,2507
16768,13016,4703
16769,17661,10920
16770,10532,10886
16771,16087,2645
16772,11958,2320
16773,15606,1966
16774,2142,3365
16775,12026,2608
16776,13999,8690
16777,17697,1968
16778,6521,12114
16779,5858,935
16780,16584,12055
16781,8740,9975
16782,12825,13236
16783,13110,15296
16784,6198,7917
16785,8653,9586
16786,19477,16
16787,9178,9898
16788,13042,14617
16789,19097,1065
16790,7582,14356
16791,9930,10697
16792,16481,2296
16793,6409,2857
16794,15063,7438
16795,11880,7699
16796,15419,14047
16797,12022,4654
16798,4875,6084
16799,9742,4041
16800,10816,2423
16801,7947,2053
16802,11395,18606
16803,11410,17383
16804,3129,2264
16805,16950,6854
16806,15484,14030
16807,5917,1825
16808,7349,3388
16809,19209,5451
16810,14357,8396
16811,8836,11918
16812,8646,15989
16813,4709,1940
16814,8822,15379
16815,7596,1433
16816,14995,7341
16817,11189,8241
16818,15566,14414
16819,15997,1736
16820,10025,14509
16821,15350,11512
16822,10368,2770
16823,9816,5816
16824,18690,1939
16825,3681,1157
16826,5821,11019
16827,11020,3735
16828,18136,3674
16829,9977,1630
16830,11135,14977
16831,15094,5911
16832,11975,9660
16833,11008,861
16834,16725,9063
16835,14436,15627
16836,9979,11181
16837,16609,201
16838,9716,8705
16839,6172,16926
16840,14557,17004
16841,17888,8890
16842,7773,9166
16843,17393,11755
16844,9590,5455
16845,3826,10678
16846,17489,2439
16847,16740,11900
16848,15101,9929
16849,14308,7211
16850,16767,6374
16851,12741,18087
16852,10229,3662
16853,7777,10232
16854,16894,11848
16855,7592,9466
16856,9132,15929
16857,14924,14050
16858,879,2157
16859,8504,3181
16860,11422,6175
16861,9039,3010
16862,4378,6844
16863,3353,158
16864,11957,18569
16865,13318,1733
16866,14275,4132
16867,15338,11798
16868,9346,16934
16869,12974,5131
16870,15262,3282
16871,15058,15206
16872,6342,7066
16873,12666,2135
16874,19641,1776
16875,15828,13796
16876,14570,14721
16877,13122,16521
16878,5150,6813
16879,16992,158
16880,8164,9361
16881,8641,392
16882,6477,14724
16883,10837,4933
16884,9181,6463
16885,5195,1322
16886,6394,1773
16887,12886,5104
16888,17334,1504
16889,13567,3829
16890,11750,5609
16891,14896,6954
16892,11468,2884
16893,15095,15108
16894,9868,19071
16895,10695,1914
16896,10279,4888
16897,7378,1260
16898,5167,13117
16899,8821,1555
16900,5292,8784
16901,16545,14294
16902,4628,215
16903,6641,14998
16904,10446,6573
16905,10971,8132
16906,5846,13794
16907,14087,1004
16908,6436,6616
16909,11587,7460
16910,16680,13966
16911,6065,16059
16912,7226,2042
16913,13896,15354
16914,10739,4651
16915,13250,3790
16916,7473,12066
16917,7607,11983
16918,11705,2468
16919,7104,5768
16920,8997,11149
16921,7287,1761
16922,11154,6920
16923,2841,7822
16924,13153,16165
16925,18229,72
16926,11786,2523
16927,5953,1369
16928,13684,4181
16929,15315,15845
16930,7280,11538
16931,8757,3198
16932,14831,7308
16933,15897,9465
16934,18047,6144
16935,9497,2572
16936,15215,6386
16937,16019,8547
16938,3719,925
16939,3588,8021
16940,4087,695
16941,9971,18317
16942,12712,17462
16943,1777,6930
16944,8866,15049
16945,18540,1419
16946,12560,15686
16947,3420,6948
16948,5379,1465
16949,19785,1301
16950,5286,15320
16951,7583,14502
16952,11809,12945
16953,16223,3421
16954,7095,15104
16955,11102,15796
16956,11729,5642
16957,14397,8157
16958,10102,4113
16959,17207,7340
16960,5047,9107
16961,10198,2097
16962,17147,10857
16963,16240,13762
16964,13691,2236
16965,18229,4976
16966,13775,15026
16967,10277,5016
16968,6511,16715
16969,10897,16717
16970,13795,9059
16971,12052,8453
16972,17678,3356
16973,8852,2501
16974,18528,63
16975,15086,11682
16976,13437,4556
16977,16814,2580
16978,15869,382
16979,10324,4457
16980,10071,12007
16981,14010,14780
16982,7762,14614
16983,16590,12223
16984,17333,604
16985,5324,2195
16986,7092,9505
16987,10465,3557
16988,12148,5289
16989,18691,8284
16990,3154,1224
16991,10333,16042
16992,1338,1855
16993,15410,13885
16994,17501,11072
16995,16652,3990
16996,5338,9117
16997,15170,5981
16998,9330,13897
16999,14205,7242
17000,15802,6007
17001,12516,9694
17002,11442,1847
17003,12020,17346
17004,18065,9112
17005,14436,3111
17006,2905,4737
17007,7249,2003
17008,7434,9564
17009,8409,3882
17010,11880,7205
17011,6703,1332
17012,11430,7702
17013,6103,13706
17014,7229,6350
17015,17263,12723
17016,12107,15720
17017,18418,14786
17018,7525,7429
17019,18550,636
17020,9990,4509
17021,10387,15628
17022,13977,15820
17023,3807,6696
17024,16344,2635
17025,5142,7125
17026,11542,2354
17027,11715,4801
17028,7316,9092
17029,11198,1119
17030,16295,78
17031,11343,17165
17032,16593,8504
17033,15467,7754
17034,11935,9566
17035,2561,1489
17036,5804,1251
17037,10043,5564
17038,7887,15279
17039,13363,1965
17040,10259,4687
17041,14014,18952
17042,11112,15276
17043,14648,14869
17044,10491,8193
17045,17973,210
17046,9667,4906
17047,16529,13531
17048,17661,8340
17049,16329,2661
17050,14704,2539
17051,4025,9779
17052,10014,1042
17053,11839,13660
17054,6440,12910
17055,12932,903
17056,7410,12246
17057,6863,15452
17058,18630,590
17059,9057,1767
17060,11548,4088
17061,5403,1367
17062,17697,2038
17063,8219,13769
17064,5696,12992
17065,10272,7980
17066,13705,6337
17067,15825,12780
17068,2439,2603
17069,8990,15245
17070,3152,1436
17071,2150,4212
17072,16782,728
17073,15172,3093
17074,11283,4805
17075,13231,4632
17076,10526,8146
17077,11526,2955
17078,2731,1485
17079,14452,15102
17080,8097,9420
17081,15708,4739
17082,17836,5354
17083,7061,10088
17084,7987,3170
17085,11573,16235
17086,15649,11595
17087,11127,9534
17088,15021,6999
17089,8603,10817
17090,2973,8534
17091,15799,11701
17092,19375,348
17093,12307,11839
17094,8802,16358
17095,7645,10274
17096,14267,13716
17097,12739,9037
17098,9090,10377
17099,14827,6090
17100,16703,5379
17101,16975,3385
17102,18717,5421
17103,11860,15479
17104,7702,1247
17105,15865,8179
17106,11701,1386
17107,12136,3264
17108,15696,2288
17109,11956,8093
17110,5482,7653
17111,6901,14080
17112,13332,9036
17113,4138,6260
17114,9955,11526
17115,1668,8838
17116,16461,1580
17117,17948,1459
17118,17227,1463
17119,12268,6688
17120,11768,7648
17121,7542,13580
17122,7151,15024
17123,12024,8598
17124,6572,17785
17125,17582,6026
17126,11634,3353
17127,16304,13334
17128,7199,6938
17129,1659,7526
17130,14882,1015
17131,8236,16058
17132,13255,16110
17133,15719,15055
17134,16314,5231
17135,13228,18075
17136,8839,3017
17137,4961,1597
17138,1060,2837
17139,17994,9195
17140,8007,9290
17141,17454,10046
17142,16366,6250
17143,14942,351
17144,11252,7482
17145,15598,250
17146,15092,8430
17147,4549,2068
17148,10444,17058
17149,7416,6367
17150,6272,7961
17151,13398,16873
17152,9995,11240
17153,12716,7565
17154,16941,6808
17155,15338,13255
17156,8841,1246
17157,10439,10878
17158,10028,15970
17159,15974,11929
17160,11722,14291
17161,15273,4310
17162,17922,9005
17163,7624,6027
17164,15704,13704
17165,4266,1820
17166,6868,6777
17167,14717,4600
17168,9392,8948
17169,10425,2032
17170,15982,1006
17171,8913,6455
17172,10942,8984
17173,18880,1945
17174,16666,11862
17175,10711,2127
17176,13077,17118
17177,15120,252
17178,10009,18576
17179,4683,1474
17180,11620,16786
17181,4402,5903
17182,6643,16921
17183,1593,19221
17184,17886,10598
17185,17686,8391
17186,16781,686
17187,9176,6260
17188,11978,3568
17189,10811,8593
17190,6265,6770
17191,7748,15078
17192,12697,14498
17193,10996,4240
17194,16145,14662
17195,4642,7129
17196,17647,2703
17197,8530,1287
17198,18264,2871
17199,11613,15911
17200,12212,3664
17201,12152,13392
17202,11567,2488
17203,11083,16858
17204,9955,4433
17205,14958,6413
17206,5068,6344
17207,13810,4338
17208,2848,6419
17209,13021,5330
17210,4249,6367
17211,17254,1959
17212,16348,5064
17213,18174,3426
17214,17989,3698
17215,4873,6973
17216,7466,3678
17217,4210,550
17218,15156,15521
17219,1572,15092
17220,3463,8134
17221,19090,1395
17222,18616,2363
17223,16845,6696
17224,9262,8310
17225,8396,17197
17226,12100,12998
17227,6979,1712
17228,17330,10927
17229,5415,1729
17230,9489,8265
17231,17050,1074
17232,12407,6010
17233,6271,16360
17234,11594,10616
17235,11298,7821
17236,14160,11987
17237,16773,5373
17238,6108,10778
17239,16222,7181
17240,12797,8072
17241,15011,13303
17242,18068,9685
17243,10289,9074
17244,1252,2646
17245,13726,14752
17246,14455,6471
17247,11855,9827
17248,16082,13433
17249,12267,2629
17250,10447,17553
17251,10368,15924
17252,12679,9599
17253,4690,9034
17254,9759,4708
17255,7948,13755
17256,13662,15935
17257,11949,2406
17258,8115,1480
17259,18627,1151
17260,14627,3194
17261,9197,9064
17262,14088,17213
17263,13560,6552
17264,8977,16684
17265,9885,17244
17266,13885,1414
17267,8321,4927
17268,8950,17067
17269,9223,16681
17270,17349,3417
17271,15554,3400
17272,18440,4460
17273,14114,13825
17274,8168,2183
17275,15626,2457
17276,14578,15030
17277,15150,7732
17278,7702,5321
17279,7162,3482
17280,6500,10559
17281,15372,1824
17282,12690,8280
17283,5396,5325
17284,8836,12602
17285,7749,2358
17286,14506,3235
17287,11539,8313
17288,15007,5470
17289,10687,14360
17290,4068,10998
17291,8132,5391
17292,14301,9356
17293,17560,9331
17294,17253,6567
17295,8833,16570
17296,14107,14620
17297,10374,16585
17298,13258,4213
17299,4319,9586
17300,14530,5992
17301,9650,8339
17302,11438,9191
17303,16682,13080
17304,11200,2459
17305,13128,14769
17306,14484,7388
17307,17859,12699
17308,9893,1949
17309,9898,7634
17310,10089,16673
17311,7182,9920
17312,16183,1808
17313,14982,8304
17314,1461,1774
17315,18266,8262
17316,12418,6076
17317,11336,3423
17318,11861,11275
17319,8686,5364
17320,7619,6158
17321,10525,1900
17322,12681,5299
17323,7607,3959
17324,6658,1152
17325,7878,12096
17326,6029,7003
17327,15183,7474
17328,12921,7248
17329,3502,6235
17330,10209,8855
17331,6934,11560
17332,5038,8907
17333,13747,3526
17334,6341,1518
17335,19760,2648
17336,17300,4335
17337,16879,4567
17338,5842,13947
17339,1298,2405
17340,13994,1304
17341,5645,7422
17342,12807,13012
17343,11270,12034
17344,12267,4863
17345,2669,6408
17346,3390,37
17347,8012,13985
17348,19130,6114
17349,2089,3970
17350,13085,12833
17351,4364,8522
17352,9444,15123
17353,7894,17194
17354,5204,7027
17355,17219,5613
17356,12869,17472
17357,8187,9123
17358,14888,7198
17359,11665,16205
17360,4592,9236
17361,15209,8142
17362,10023,8766
17363,10701,6646
17364,17041,2596
17365,12444,19300
17366,13420,2973
17367,7682,1873
17368,6344,15023
17369,6818,8724
17370,10335,12092
17371,13838,3124
17372,10012,5825
17373,17249,4354
17374,5720,7953
17375,13143,17229
17376,15799,2192
17377,7355,3356
17378,18076,8969
17379,6380,7377
17380,14028,1421
17381,11021,8014
17382,8218,16157
17383,5367,12016
17384,6587,15546
17385,10299,4460
17386,10394,2874
17387,4170,1040
17388,14700,3472
17389,10937,7353
17390,8054,9745
17391,7828,3025
17392,3796,230
17393,14612,15487
17394,6581,6975
17395,14597,5234
17396,15689,3406
17397,17567,1343
17398,11373,9827
17399,10629,3836
17400,18652,12441
17401,15775,4640
17402,15931,14055
17403,2187,1944
17404,8690,1416
17405,8680,2090
17406,6838,2392
17407,9492,11257
17408,9654,5226
17409,15240,6921
17410,16007,14612
17411,4538,2049
17412,3541,1850
17413,11189,1157
17414,5699,12522
17415,8838,11691
17416,12957,15412
17417,11405,11046
17418,8553,9337
17419,9558,10333
17420,15860,9890
17421,10026,7843
17422,9827,11255
17423,12310,3985
17424,13356,16503
17425,10476,3907
17426,5275,6570
17427,10890,16608
17428,18544,3953
17429,12249,4291
17430,8894,10156
17431,12563,14207
17432,5292,6767
17433,7134,16877
17434,16597,5879
17435,5225,14589
17436,11500,1246
17437,1819,2166
17438,15171,13253
17439,17347,7160
17440,4924,12815
17441,17504,2043
17442,17856,6349
17443,15382,13774
17444,10096,15242
17445,1727,2677
17446,14454,4639
17447,18545,33
17448,10583,16818
17449,6878,14850
17450,4806,2439
17451,8865,15127
17452,18291,9
17453,13589,6412
17454,18807,1446
17455,13821,4016
17456,13572,9994
17457,9280,3207
17458,14431,1261
17459,9367,17452
17460,17300,8223
17461,9749,5654
17462,9762,3018
17463,16115,13106
17464,17254,5931
17465,17290,11696
17466,14254,7084
17467,15301,6654
17468,11949,15389
17469,9352,8885
17470,16870,5290
17471,14609,7370
17472,5358,9425
17473,11025,9632
17474,8619,2795
17475,7945,9751
17476,13142,16185
17477,14029,2528
17478,10618,2789
17479,13107,10331
17480,12320,10806
17481,6155,6658
17482,13111,14850
17483,4975,1024
17484,11720,10856
17485,10336,8057
17486,8742,3852
17487,17431,305
17488,6869,14956
17489,14210,6426
17490,8419,1111
17491,18278,6600
17492,5436,12974
17493,14436,13755
17494,8849,9477
17495,9416,519
17496,15841,5895
17497,19689,54
17498,11145,15240
17499,8053,3308
17500,7106,7142
17501,9572,8727
17502,5244,13152
17503,3081,1197
17504,14484,3684
17505,9311,1945
17506,9670,11889
17507,2705,4707
17508,15347,14641
17509,6359,13902
17510,6788,1012
17511,13706,16891
17512,9023,15788
17513,15795,5331
17514,15734,1911
17515,9940,15350
17516,9618,1839
17517,3740,7982
17518,19438,777
17519,12289,8608
17520,7605,5773
17521,13162,18781
17522,16596,13224
17523,5860,13341
17524,7632,1430
17525,17375,3844
17526,13549,3279
17527,9047,9333
17528,17939,2558
17529,8204,3517
17530,5237,9390
17531,3475,2330
17532,17519,10187
17533,14749,12920
17534,19056,8734
17535,13884,14153
17536,14504,1272
17537,6623,1001
17538,15845,779
17539,13768,14649
17540,13996,5833
17541,11926,14599
17542,15306,13496
17543,14004,13666
17544,11677,5294
17545,15819,14846
17546,4973,3273
17547,14842,832
17548,17268,5611
17549,9440,5426
17550,15678,14483
17551,17535,9090
17552,15247,9059
17553,5488,13853
17554,18529,9040
17555,11069,16770
17556,10552,16405
17557,13132,4190
17558,4426,6579
17559,15388,15176
17560,8486,2362
17561,17255,12113
17562,8235,8900
17563,8919,9240
17564,9006,10996
17565,18715,3660
17566,17184,12359
17567,11056,16186
17568,17387,3324
17569,8660,16978
17570,15278,6486
17571,10824,6528
17572,5807,6921
17573,1238,1810
17574,12849,8878
17575,15241,2276
17576,16850,5258
17577,15550,5339
17578,9704,4435
17579,14263,1521
17580,16254,4281
17581,3978,8075
17582,12223,3565
17583,17165,1408
17584,14564,6222
17585,11793,2589
17586,9591,19561
17587,5123,13940
17588,9280,4827
17589,5468,15358
17590,10737,8163
17591,14100,18950
17592,9295,2660
17593,10319,15574
17594,17744,1648
17595,7925,16685
17596,13226,15344
17597,5327,1732
17598,11650,8875
17599,4304,2621
17600,10565,15667
17601,10691,17270
17602,15595,6277
17603,12830,14318
17604,17259,6059
17605,13657,16988
17606,823,2882
17607,8511,10140
17608,10684,3481
17609,17588,363
17610,8498,1856
17611,1617,1417
17612,5750,2280
17613,3609,6115
17614,16068,1919
17615,14598,6943
17616,6739,1191
17617,17606,5890
17618,4716,10816
17619,11885,17035
17620,16078,10818
17621,5928,14595
17622,7941,11677
17623,12214,747
17624,10360,18025
17625,11352,8321
17626,7263,9932
17627,1233,7974
17628,19884,4254
17629,13011,11852
17630,9161,9941
17631,15417,13684
17632,5954,11479
17633,18343,1054
17634,17531,408
17635,12904,15066
17636,896,2000
17637,16377,12784
17638,11837,7819
17639,3713,1669
17640,7796,18545
17641,12249,5315
17642,13469,1949
17643,13799,2687
17644,15497,7652
17645,15176,16901
17646,12028,15330
17647,13960,3819
17648,3079,6413
17649,11858,16519
17650,19467,2134
17651,14859,11224
17652,15729,13095
17653,11284,3865
17654,18255,957
17655,17281,9625
17656,10337,14344
17657,10885,2904
17658,5818,6631
17659,10622,7458
17660,8585,15852
17661,8779,11765
