id,x,y
3244,5831,10950
3245,14760,3069
3246,15311,2589
3247,6255,11952
3248,7465,12030
3249,14221,10712
3250,16836,561
3251,13205,10149
3252,13338,739
3253,15485,1850
3254,16758,10733
3255,8683,5468
3256,8640,1277
3257,12904,15990
3258,15642,6615
3259,5284,2321
3260,18545,3106
3261,12171,17734
3262,15036,2165
3263,18784,1546
3264,8726,16108
3265,3556,1751
3266,12933,5932
3267,12766,15559
3268,18820,918
3269,14327,2763
3270,6589,7092
3271,8970,13993
3272,5747,6853
3273,14413,6481
3274,9069,4888
3275,12379,6115
3276,10891,15115
3277,5988,9563
3278,7207,3237
3279,6718,7582
3280,12512,2103
3281,16810,1824
3282,11973,10657
3283,15137,1173
3284,7537,3613
3285,14836,13330
3286,4651,10408
3287,8796,10834
3288,6965,3490
3289,15471,13653
3290,18649,3471
3291,16699,11010
3292,9059,15360
3293,6405,7099
3294,8707,15641
3295,8213,3094
3296,12075,16791
3297,6646,2100
3298,12861,10137
3299,17683,10363
3300,10344,5145
3301,15398,3965
3302,14776,1278
3303,11049,11834
3304,13939,8558
3305,10155,4874
3306,10579,11540
3307,8925,1789
3308,15774,11650
3309,12388,10904
3310,15097,7913
3311,6436,3022
3312,18562,5298
3313,13975,2371
3314,15758,15020
3315,13895,5527
3316,9062,4074
3317,7281,13191
3318,8333,14495
3319,8591,11013
3320,14746,4191
3321,11409,3389
3322,14467,15542
3323,15684,19236
3324,2721,1170
3325,12614,2874
3326,11608,10765
3327,972,1454
3328,11958,10009
3329,7905,1077
3330,2350,1486
3331,16764,7229
3332,16479,8946
3333,8636,1556
3334,16778,17
3335,8599,9928
3336,5894,8960
3337,5839,906
3338,12922,8113
3339,4212,8610
3340,1683,2726
3341,7849,5875
3342,8071,4514
3343,12213,4084
3344,8892,11685
3345,11106,4374
3346,4152,1593
3347,12013,15764
3348,16846,11610
3349,17372,10229
3350,11970,16695
3351,14968,7651
3352,17780,8395
3353,5865,14534
3354,11154,3504
3355,4713,9208
3356,14771,8260
3357,14430,7265
3358,18542,4491
3359,17412,6527
3360,4486,984
3361,15387,10855
3362,16573,11190
3363,6303,12210
3364,18205,2726
3365,9527,8829
3366,6257,16424
3367,12443,11867
3368,18916,7230
3369,11866,10567
3370,7427,14983
3371,3860,2074
3372,6642,3003
3373,9439,15091
3374,5364,6906
3375,7598,9359
3376,17639,10415
3377,8126,14394
3378,13891,3268
3379,3679,1808
3380,12231,9671
3381,14642,517
3382,13453,4997
3383,15602,5722
3384,4952,848
3385,12428,17432
3386,14173,911
3387,8479,2508
3388,13479,14874
3389,18991,8384
3390,13802,2477
3391,17241,2356
3392,17700,3171
3393,16593,13092
3394,5492,2546
3395,15460,13490
3396,6296,14726
3397,4957,1440
3398,4362,2549
3399,14417,15666
3400,7449,13619
3401,6239,14092
3402,15595,3659
3403,9457,14321
3404,14137,5886
3405,17652,10450
3406,15670,10641
3407,8269,3447
3408,5394,6147
3409,15987,11801
3410,15074,14333
3411,3448,5616
3412,14367,3836
3413,13249,16556
3414,9826,17265
3415,13615,4986
3416,15099,6715
3417,364,1334
3418,17389,6482
3419,11960,15618
3420,8322,3054
3421,4878,7003
3422,13191,3480
3423,19530,209
3424,10879,8870
3425,6370,14290
3426,14656,6862
3427,13295,6662
3428,3820,6438
3429,17344,8614
3430,8636,7745
3431,11119,2787
3432,10513,7350
3433,12067,1373
3434,8343,16321
3435,4727,13620
3436,8878,8568
3437,14584,2262
3438,10966,7474
3439,18359,4835
3440,17994,112
3441,12305,11643
3442,1686,6830
3443,10297,15965
3444,17535,789
3445,9536,11444
3446,15219,441
3447,10977,897
3448,14948,8308
3449,9219,7307
3450,10215,16033
3451,16225,5818
3452,13626,9969
3453,15423,11280
3454,9817,19026
3455,12540,8090
3456,10768,2079
3457,15379,15306
3458,12127,15492
3459,14383,4827
3460,9003,15159
3461,15513,3590
3462,7191,14720
3463,19005,2224
3464,15823,2236
3465,7173,3688
3466,8954,15103
3467,12801,3941
3468,8279,10915
3469,11908,16318
3470,6086,11784
3471,16186,2293
3472,13235,15139
3473,12193,8607
3474,6965,994
3475,11721,14859
3476,14298,1882
3477,17207,8739
3478,11430,9616
3479,9787,8228
3480,16546,11348
3481,7287,9809
3482,3076,6752
3483,9915,2066
3484,15517,10702
3485,10227,8479
3486,10614,17105
3487,11580,15800
3488,4802,9103
3489,9892,14797
3490,6898,15766
3491,13487,6268
3492,17303,1719
3493,17671,2500
3494,15280,5837
3495,3671,1518
3496,12381,11453
3497,12489,8774
3498,5518,12760
3499,10202,16504
3500,7388,1711
3501,12430,8850
3502,8300,13634
3503,5778,2982
3504,9749,3352
3505,3422,1868
3506,4744,2703
3507,2463,2055
3508,9612,943
3509,16943,3898
3510,11454,11852
3511,8593,10045
3512,7382,14220
3513,14367,1295
3514,7952,5278
3515,13972,14598
3516,16099,2341
3517,13097,16643
3518,19203,3543
3519,5894,13305
3520,15775,433
3521,7851,16718
3522,13765,7655
3523,8099,12358
3524,17218,1684
3525,10693,8044
3526,7432,2330
3527,7039,8918
3528,5420,14350
3529,5318,13239
3530,19442,4210
3531,18232,826
3532,11772,15383
3533,4158,2168
3534,3352,8046
3535,19101,2838
3536,7112,551
3537,18054,5267
3538,10791,6816
3539,17803,5382
3540,16989,5024
3541,9498,3588
3542,7766,717
3543,9526,12433
3544,14802,2402
3545,19331,681
3546,11218,15620
3547,13477,4267
3548,9989,12151
3549,16055,12116
3550,6441,7977
3551,6612,15823
3552,12121,18086
3553,10374,12716
3554,7974,6050
3555,15953,10967
3556,14317,5143
3557,11596,9788
3558,15624,10658
3559,10672,4570
3560,10549,3883
3561,11832,14847
3562,11416,4253
3563,14679,7959
3564,12562,4366
3565,10654,15078
3566,15104,9315
3567,8295,3069
3568,16051,7979
3569,16964,9156
3570,16070,11632
3571,11394,3123
3572,7623,2566
3573,10748,9922
3574,10970,11021
3575,6258,12689
3576,14309,14710
3577,8682,16195
3578,12793,10595
3579,16773,1750
3580,14345,8871
3581,14420,6693
3582,8726,1393
3583,11272,15184
3584,14341,1281
3585,11211,1486
3586,6117,16826
3587,15496,14515
3588,17140,4571
3589,13019,5050
3590,14484,5960
3591,1626,8603
3592,16347,7059
3593,8761,15473
3594,10257,15332
3595,6239,1187
3596,11418,7570
3597,1491,1876
3598,12727,18927
3599,12002,8818
3600,8509,16161
3601,15740,8708
3602,11040,1119
3603,9811,2297
3604,14452,11508
3605,14158,4182
3606,11691,1535
3607,6225,6397
3608,16376,1852
3609,10543,3234
3610,7676,3334
3611,9439,94
3612,8812,13310
3613,11174,16138
3614,13079,10100
3615,2037,4063
3616,3874,8875
3617,17212,11165
3618,11607,12159
3619,16713,1511
3620,13818,17885
3621,11425,7936
3622,9846,18595
3623,5905,10627
3624,5865,13880
3625,12957,4293
3626,9876,1623
3627,6547,14077
3628,11091,12184
3629,13187,17672
3630,8856,9203
3631,7764,17076
3632,10310,2269
3633,2630,1320
3634,9243,1854
3635,6509,16571
3636,13855,1896
3637,5890,9984
3638,8672,9419
3639,15455,7603
3640,9600,19380
3641,17524,11956
3642,4324,1438
3643,16740,1485
3644,8602,8557
3645,17080,8994
3646,14011,7649
3647,11972,4432
3648,16045,14045
3649,4825,1113
3650,10275,8871
3651,16673,2891
3652,5429,14716
3653,12756,11686
3654,9562,2253
3655,8715,5572
3656,16896,8870
3657,9715,13174
3658,13252,15746
3659,5922,11575
3660,14291,10290
3661,17132,10172
3662,7849,18775
3663,9170,16483
3664,8397,13013
3665,6374,13153
3666,12992,12096
3667,18870,1078
3668,16130,6722
3669,9588,19594
3670,8514,4897
3671,9919,17509
3672,8515,3821
3673,7930,5871
3674,7046,9750
3675,6341,8220
3676,10539,4792
3677,5168,10681
3678,11573,5004
3679,2872,2324
3680,11233,8949
3681,16419,8931
3682,4281,18007
3683,2648,2481
3684,8858,2908
3685,10143,9075
3686,18266,6066
3687,12184,14231
3688,14998,6036
3689,4179,9360
3690,8851,3062
3691,5826,9148
3692,15317,16848
3693,11357,9469
3694,13884,13707
3695,10603,8685
3696,4705,10750
3697,17205,1092
3698,17398,12469
3699,7877,9499
3700,9817,5247
3701,5510,12519
3702,14710,5888
3703,14932,10460
3704,11622,8637
3705,9067,10831
3706,14648,17092
3707,6822,1591
3708,11582,3709
3709,6402,11387
3710,12529,4284
3711,14132,2571
3712,15451,11702
3713,18609,447
3714,5450,1041
3715,9818,8265
3716,15532,4308
3717,13454,2091
3718,16678,8079
3719,10106,2656
3720,5074,7101
3721,947,8538
3722,17965,9026
3723,11648,15412
3724,8153,6743
3725,7039,6196
3726,13513,1185
3727,10556,2878
3728,14020,2511
3729,11471,8210
3730,11060,1593
3731,10449,15174
3732,6661,15908
3733,7692,9867
3734,6983,10848
3735,12071,14825
3736,8339,14069
3737,16964,2344
3738,17495,11403
3739,8016,14439
3740,6380,2669
3741,14734,12840
3742,13429,8112
3743,14913,13522
3744,14804,4494
3745,6729,14956
3746,12428,15397
3747,8306,9630
3748,7510,13558
3749,11290,9442
3750,4709,11975
3751,11924,15985
3752,11945,15848
3753,15867,6185
3754,14408,17182
3755,7344,3544
3756,12814,2033
3757,15264,4537
3758,8974,4128
3759,11736,17107
3760,8916,12081
3761,11294,8428
3762,7611,12188
3763,2184,7287
3764,1790,3188
3765,13587,2482
3766,13120,3439
3767,19380,1140
3768,8911,1556
3769,7375,1363
3770,11501,10384
3771,13785,15053
3772,17183,6757
3773,1978,3918
3774,7578,3406
3775,10110,19035
3776,18059,1722
3777,8650,5790
3778,14113,16828
3779,15143,9824
3780,8366,3048
3781,16609,11453
3782,2474,1920
3783,16762,11818
3784,16720,11779
3785,12473,11081
3786,1261,3712
3787,10985,15454
3788,5531,7554
3789,9709,11272
3790,12587,17180
3791,15373,6929
3792,13300,5499
3793,14187,5245
3794,15654,4942
3795,16141,11703
3796,8925,17404
3797,9057,5448
3798,12471,9148
3799,9751,19158
3800,16955,4711
3801,7861,1453
3802,13993,4154
3803,11439,3790
3804,15281,16987
3805,16558,8898
3806,16846,14249
3807,10469,1893
3808,14736,2422
3809,9769,9687
3810,13617,14532
3811,11901,11445
3812,7312,2381
3813,12452,637
3814,13188,9454
3815,17279,915
3816,16496,2155
3817,5460,12688
3818,16991,1985
3819,18761,135
3820,7281,10057
3821,10671,2073
3822,6617,2270
3823,7012,3647
3824,15056,4616
3825,15652,8660
3826,14087,15041
3827,11648,10333
3828,17342,6871
3829,9873,11223
3830,13228,14775
3831,10982,14195
3832,14358,15025
3833,9648,1515
3834,4637,8525
3835,15966,12561
3836,15458,7676
3837,12672,10545
3838,4373,5972
3839,13399,5053
3840,16722,2312
3841,9198,3743
3842,14999,14246
3843,13698,8872
3844,9814,10539
3845,14193,4993
3846,6125,10136
3847,10675,11016
3848,5390,8937
3849,11160,1180
3850,3413,599
3851,6252,1208
3852,4083,6643
3853,10818,3921
3854,12349,16058
3855,14457,4511
3856,7991,6579
3857,19456,2534
3858,14079,4653
3859,3726,2077
3860,6395,9618
3861,8893,16262
3862,11244,11064
3863,3711,1174
3864,15078,15175
3865,7645,12168
3866,16163,9432
3867,11142,5975
3868,14442,11395
3869,13883,14179
3870,11257,10390
3871,10750,8323
3872,9514,6732
3873,10422,16233
3874,11016,7104
3875,234,3794
3876,9891,2189
3877,9179,14939
3878,7508,5738
3879,5711,1582
3880,10971,4223
3881,13728,16467
3882,17580,11691
3883,14876,13591
3884,11881,11565
3885,13123,16371
3886,10703,13909
3887,8560,5958
3888,13829,19151
3889,17250,3494
3890,8643,2446
3891,5714,16426
3892,3840,6217
3893,11144,9410
3894,16324,8157
3895,6342,1343
3896,13786,4471
3897,16958,1015
3898,3369,5862
3899,15472,3944
3900,16501,5481
3901,10386,8249
3902,11433,10008
3903,13735,13910
3904,6889,14713
3905,4035,1330
3906,9316,15963
3907,7906,10376
3908,8565,10629
3909,13393,8802
3910,12493,3131
3911,1130,8524
3912,6326,7053
3913,15006,4853
3914,7196,11212
3915,17806,5040
3916,15620,1152
3917,7104,13593
3918,16162,3176
3919,11045,4467
3920,16307,7429
3921,4905,2417
3922,8774,16737
3923,8973,9163
3924,19406,456
3925,15159,4956
3926,14566,1910
3927,8439,3154
3928,8010,2787
3929,9076,15942
3930,18492,3933
3931,16745,2149
3932,17783,1662
3933,10053,17793
3934,15568,12938
3935,9191,15256
3936,13301,16179
3937,7351,667
3938,15933,5798
3939,13502,10439
3940,11721,457
3941,7799,16662
3942,11862,17884
3943,6721,14088
3944,7351,9116
3945,5409,13206
3946,3187,1330
3947,14185,1230
3948,5264,1712
3949,17939,9262
3950,7283,15104
3951,17213,12863
3952,3528,1219
3953,17488,13
3954,16799,12192
3955,16622,12295
3956,9736,10876
3957,13349,12326
3958,18029,5739
3959,15572,13238
3960,15188,1931
3961,5837,9231
3962,7113,15296
3963,15799,8107
3964,18267,8631
3965,6176,11065
3966,9525,8656
3967,3821,14184
3968,14291,18882
3969,12346,4671
3970,17766,11137
3971,14609,9936
3972,17252,11637
3973,7419,18875
3974,18232,1314
3975,7287,15584
3976,12009,9364
3977,8184,7525
3978,6749,12452
3979,13318,5562
3980,12012,12185
3981,9824,11650
3982,8449,16092
3983,9739,2209
3984,17192,1991
3985,8862,9161
3986,16652,691
3987,14479,2913
3988,13949,16214
3989,13730,3174
3990,9683,16501
3991,11679,13305
3992,13534,6506
3993,15976,7724
3994,16838,12814
3995,12964,3524
3996,13003,15009
3997,15096,1132
3998,14836,4198
3999,16887,1112
4000,9494,11883
4001,7143,12432
4002,10734,15232
4003,8063,78
4004,9571,4788
4005,5902,13444
4006,11588,10344
4007,15263,8589
4008,10144,2046
4009,16829,5983
4010,14573,10063
4011,8325,5571
4012,5601,14270
4013,17031,5969
4014,11303,15916
4015,17523,10236
4016,8680,5582
4017,11327,4197
4018,10819,4865
4019,16301,11868
4020,11191,9524
4021,15773,14544
4022,15489,13963
4023,12023,16158
4024,5215,14351
4025,5972,7113
4026,10250,11099
4027,6150,12917
4028,4228,1651
4029,14537,19115
4030,13680,2405
4031,1232,1889
4032,19976,272
4033,14600,13728
4034,11046,8559
4035,17102,468
4036,13829,3540
4037,10047,16788
4038,11416,17199
4039,5531,10905
4040,9293,4409
4041,10920,16915
4042,11690,9874
4043,14574,7582
4044,8084,968
4045,14281,8215
4046,12204,8335
4047,12852,6728
4048,12040,2688
4049,17851,12947
4050,13665,2528
4051,11857,3222
4052,17781,2805
4053,17170,2832
4054,9113,9213
4055,3087,1585
4056,11404,12046
4057,11323,10848
4058,12448,7610
4059,4202,6023
4060,5147,6355
4061,8200,2890
4062,14223,7659
4063,5411,12151
4064,7252,12379
4065,10313,2694
4066,8273,2544
4067,14733,6743
4068,5639,9622
4069,9269,4929
4070,5678,1225
4071,8855,2569
4072,5613,2903
4073,9451,11567
4074,15244,3162
4075,6713,14551
4076,5190,2771
4077,17487,13026
4078,16019,7290
4079,14932,13376
4080,8969,15320
4081,13771,5175
4082,13679,5176
4083,10234,10938
4084,18821,573
4085,4757,2172
4086,4714,382
4087,9692,7805
4088,11682,4507
4089,6411,1898
4090,9822,7706
4091,13453,3485
4092,16426,10671
4093,8559,2371
4094,14683,14775
4095,11271,9629
4096,16124,10786
4097,8923,8624
4098,16253,6242
4099,17390,1059
4100,2476,2478
4101,4995,2144
4102,8114,4956
4103,4037,2258
4104,7019,1837
4105,19951,3405
4106,1212,1790
4107,3768,5893
4108,10896,9431
4109,10841,2473
4110,9773,8977
4111,14873,12529
4112,18694,480
4113,5158,6448
4114,14301,12193
4115,15363,13107
4116,4474,2099
4117,10019,14754
4118,18263,10527
4119,6007,1157
4120,6642,1261
4121,7268,3593
4122,16880,1806
4123,3072,10142
4124,17553,11683
4125,15597,10632
4126,6938,1354
4127,19556,4886
4128,17456,8440
4129,16734,3248
4130,8518,9496
4131,9859,6189
4132,16828,3656
4133,11230,14447
4134,13913,4307
4135,13146,12520
4136,11340,2375
4137,14884,15214
4138,11346,12035
4139,14629,11446
4140,8166,10030
4141,14895,4077
4142,17376,1117
4143,3471,2757
4144,9219,10355
4145,4220,2203
4146,3040,1510
4147,9436,10412
4148,19542,398
4149,12342,3352
4150,4148,2266
4151,7387,7080
4152,14966,2102
4153,5086,2255
4154,11100,4117
4155,16823,14362
4156,11408,14464
4157,5733,10187
4158,5550,10658
4159,17480,3055
4160,2831,1291
4161,6579,6824
4162,8167,14636
4163,11841,5690
4164,6570,3578
4165,5910,12331
4166,14990,2032
4167,14137,14282
4168,10086,1826
4169,5175,11351
4170,6449,15772
4171,4440,10111
4172,10552,18859
4173,16692,6497
4174,6200,8518
4175,10703,4644
4176,15997,6807
4177,18750,4761
4178,16394,7888
4179,6680,2074
4180,5803,14508
4181,11532,10719
4182,8777,17687
4183,4695,7173
4184,2533,1808
4185,1032,3108
4186,14771,7471
4187,16045,5990
4188,12021,9483
4189,17417,9621
4190,9252,16756
4191,17123,11232
4192,6047,9424
4193,13491,4424
4194,8477,3969
4195,16388,9074
4196,9571,15183
4197,10959,8844
4198,15306,6499
4199,18372,4475
4200,7658,1016
4201,1443,1975
4202,5972,13896
4203,5317,6644
4204,2653,6093
4205,4226,10483
4206,4231,408
4207,5593,14913
4208,11161,17786
4209,17440,6902
4210,5323,2308
4211,4129,3337
4212,7275,2623
4213,6126,15046
4214,12635,2391
4215,15380,6969
4216,14108,10338
4217,7464,12294
4218,13435,3231
4219,13149,17735
4220,12876,6193
4221,15309,1344
4222,8570,5546
4223,10176,10894
4224,6081,7409
4225,13414,11975
4226,11009,1141
4227,9699,2406
4228,5463,9550
4229,16312,8265
4230,8849,17286
4231,8306,1711
4232,6874,105
4233,16037,1531
4234,15680,1544
4235,5709,14418
4236,15024,15617
4237,1619,1608
4238,13755,17684
4239,17291,7249
4240,3165,1973
4241,13940,18882
4242,9690,12062
4243,15612,2974
4244,10709,15048
4245,11865,9455
4246,12459,5310
4247,7995,2679
4248,4581,2275
4249,10045,8336
4250,19438,1903
4251,15306,12582
4252,5709,9241
4253,12922,3159
4254,15073,13474
4255,6705,12942
4256,13772,2429
4257,8806,16836
4258,8454,15703
4259,16105,6996
4260,413,3964
4261,10194,5501
4262,14441,10352
4263,13004,9323
4264,16324,5197
4265,11215,8910
4266,13933,2483
4267,9006,8682
4268,8143,11422
4269,16876,2103
4270,2336,2778
4271,6414,8484
4272,13498,8448
4273,9952,7798
4274,11554,1669
4275,14499,1899
4276,10675,809
4277,16357,5660
4278,12612,2738
4279,6537,15180
4280,13112,4285
4281,16568,2500
4282,10903,3984
4283,10439,8776
4284,15176,9840
4285,17262,2505
4286,2687,2669
4287,9730,18736
4288,13388,19008
4289,10788,2920
4290,3766,923
4291,5106,2521
4292,16089,425
4293,13849,5881
4294,9715,805
4295,17969,8062
4296,7837,2673
4297,12913,17726
4298,14866,7542
4299,15476,11565
4300,18990,3533
4301,2900,2059
4302,9576,10465
4303,10210,14094
4304,13974,8230
4305,13845,14838
4306,5059,2647
4307,5438,1317
4308,17135,2868
4309,17360,12260
4310,10980,8232
4311,7280,8096
4312,14570,5268
4313,17472,1858
4314,10910,15250
4315,6274,1326
4316,11345,15818
4317,935,1721
4318,12425,17263
4319,6140,15578
4320,13588,10879
4321,5633,13977
4322,9755,16628
4323,16478,7742
4324,4735,10850
4325,13068,2780
4326,13686,1111
4327,9219,2671
4328,10174,17237
4329,8537,16139
4330,11831,2437
4331,9325,2705
4332,12764,15159
4333,15382,1571
4334,16769,14606
4335,7082,15274
4336,12436,12620
4337,15824,6610
4338,16792,1534
4339,17156,9043
4340,10703,3831
4341,5543,2250
4342,3928,1745
4343,8081,14768
4344,6160,15084
4345,11263,8751
4346,858,15174
4347,8525,9523
4348,13992,14759
4349,14632,7105
4350,18052,5602
4351,4711,5624
4352,8944,3442
4353,6536,535
4354,9847,5672
4355,11141,2973
4356,14148,960
4357,8642,9419
4358,7109,12141
4359,13902,1752
4360,7646,14806
4361,10324,8038
4362,13936,17542
4363,6939,1696
4364,7539,10166
4365,11315,6987
4366,7553,15515
4367,14099,9484
4368,18667,5751
4369,16511,2984
4370,6094,1618
4371,9037,3710
4372,5442,2599
4373,6341,7833
4374,12694,5119
4375,13209,2588
4376,5431,10741
4377,13545,3045
4378,5557,1235
4379,13810,984
4380,10469,8485
4381,15565,2696
4382,9860,12036
4383,11046,1827
4384,13795,18772
4385,18034,4133
4386,5505,7678
4387,13406,6292
4388,13257,1151
4389,5872,11394
4390,6367,242
4391,15558,7215
4392,6431,15358
4393,13189,12801
4394,10161,4810
4395,7714,6715
4396,8867,7481
4397,15611,15271
4398,15652,13053
4399,8535,3515
4400,7884,1728
4401,14825,5672
4402,3800,1324
4403,14037,7425
4404,16609,4175
4405,4753,2333
4406,14929,14346
4407,15107,5709
4408,15792,13661
4409,17010,2770
4410,10099,8731
4411,3719,1393
4412,19715,9629
4413,14601,2417
4414,14961,8610
4415,10629,15465
4416,17850,1104
4417,18765,8216
4418,13854,4072
4419,17629,11932
4420,15356,8537
4421,13506,1950
4422,12460,15460
4423,18964,164
4424,7089,9370
4425,13832,5770
4426,14884,6521
4427,11955,3398
4428,11189,10914
4429,8788,10541
4430,8687,575
4431,6335,14963
4432,8128,16512
4433,17072,5616
4434,2644,2573
4435,7397,7051
4436,14378,2807
4437,1952,4546
4438,15818,8635
4439,19722,2361
4440,8319,8581
4441,14568,15047
4442,11268,279
4443,11721,15015
4444,9533,11876
4445,19616,3154
4446,9094,1051
4447,8447,1665
4448,5557,323
4449,12232,11884
4450,6959,9616
4451,6256,10806
4452,18308,862
4453,13048,9394
4454,8292,10972
4455,15634,13907
4456,11410,1130
4457,10497,12194
4458,5577,13994
4459,15237,11363
4460,14537,11434
4461,12267,7635
4462,15279,13179
4463,6571,15200
4464,19684,6811
4465,8455,9339
4466,8781,6111
4467,15158,11651
4468,10233,2631
4469,13285,5103
4470,7103,14435
4471,12017,1673
4472,11229,1022
4473,17735,9475
4474,18636,2264
4475,10521,2726
4476,14266,3339
4477,17168,6093
4478,13577,5988
4479,15864,6124
4480,13165,15663
4481,8313,10837
4482,13891,3622
4483,11647,2495
4484,13946,8463
4485,15143,6074
4486,4433,6108
4487,11998,419
4488,7482,5615
4489,15945,1492
4490,12900,8287
4491,8252,9924
4492,17583,6468
4493,11042,17604
4494,3408,2073
4495,15205,995
4496,14489,1305
4497,9493,3318
4498,9090,7081
4499,1280,2759
4500,16189,8195
4501,16666,287
4502,10774,795
4503,3083,2180
4504,2530,2048
4505,13894,15081
4506,13033,16842
4507,18660,5891
4508,17934,2930
4509,7353,12265
4510,14574,14813
4511,3622,13271
4512,13240,9756
4513,8129,9104
4514,15511,2528
4515,9324,11361
4516,12144,5381
4517,11885,14537
4518,11188,5193
4519,15755,7008
4520,13512,4716
4521,14612,6866
4522,3664,5688
4523,17088,12387
4524,12004,4254
4525,9463,8985
4526,13156,5738
4527,10780,5052
4528,12628,5818
4529,5263,14547
4530,18801,275
4531,5093,9170
4532,11165,12278
4533,12221,10396
4534,14180,5077
4535,3635,1567
4536,9125,9060
4537,10379,10210
4538,16608,14229
4539,13229,2180
4540,6927,8743
4541,2530,1304
4542,10653,10583
4543,17285,7666
4544,19565,3016
4545,13891,8636
4546,14382,2126
4547,13244,10934
4548,10546,2800
4549,14496,14059
4550,15447,8480
4551,6715,1422
4552,12920,4553
4553,14515,8835
4554,3133,5502
4555,15157,13343
4556,14987,13624
4557,11893,16353
4558,16055,1836
4559,17134,2091
4560,7136,2692
4561,5477,14785
4562,9635,8516
4563,7627,9062
4564,6420,1712
4565,16749,11879
4566,5379,9202
4567,1186,1651
4568,9492,10229
4569,13130,3351
4570,18742,8285
4571,5691,13894
4572,17782,9715
4573,6507,7343
4574,3719,1806
4575,10880,14984
4576,11164,901
4577,16225,2229
4578,15257,8534
4579,15558,17020
4580,8806,14485
4581,12913,16718
4582,3716,8747
4583,9542,8211
4584,12621,3980
4585,11065,2469
4586,13181,12263
4587,11133,4804
4588,11150,567
4589,19569,14780
4590,16250,1199
4591,10145,18930
4592,17621,253
4593,13649,2708
4594,13213,16747
4595,12002,2819
4596,14422,1690
4597,11851,2695
4598,18838,473
4599,7875,15144
4600,12528,2274
4601,10101,1150
4602,5866,7685
4603,9711,19513
4604,16008,5285
4605,17887,1707
4606,9011,9381
4607,12760,14282
4608,7196,14602
4609,4684,6650
4610,13619,5559
4611,6513,7044
4612,13671,15459
4613,13323,1568
4614,12282,3813
4615,13056,7001
4616,8703,2090
4617,10375,8280
4618,8431,9415
4619,13708,8631
4620,11445,4658
4621,9272,8426
4622,6849,9042
4623,13086,5684
4624,4126,7305
4625,9888,6967
4626,5716,4432
4627,10818,3114
4628,15166,15280
4629,19323,17240
4630,13393,2562
4631,9935,16230
4632,16567,14323
4633,14813,4628
4634,4380,5801
4635,8696,212
4636,17709,5229
4637,2433,5204
4638,3388,947
4639,8986,13961
4640,14515,8239
4641,10828,7738
4642,11509,5472
4643,15192,10759
4644,2445,1911
4645,9172,19456
4646,9677,2976
4647,4185,12234
4648,8929,5121
4649,14555,8388
4650,5157,6736
4651,12710,12434
4652,1508,2123
4653,16428,13834
4654,6539,6985
4655,17331,7133
4656,12872,14879
4657,13375,3250
4658,4973,6540
4659,17115,13016
4660,13480,9585
4661,11286,17419
4662,7057,11742
4663,13583,16698
4664,15738,2154
4665,7282,9521
4666,11799,11512
4667,17139,2608
4668,10298,3204
4669,18247,2814
4670,14638,19111
4671,16054,2829
4672,18377,4332
4673,5901,9516
4674,8198,10124
4675,14023,14904
4676,14062,3260
4677,18842,16825
4678,11115,8316
4679,15479,5826
4680,15505,493
4681,16484,11933
4682,7721,10512
4683,17028,10980
4684,12164,14758
4685,11472,17272
4686,13831,1937
4687,17739,8213
4688,3085,5370
4689,9808,5778
4690,12526,5795
4691,17777,1621
4692,4972,7071
4693,1861,3320
4694,10104,3395
4695,3848,1588
4696,16769,9328
4697,16316,14560
4698,16543,1841
4699,16501,7520
4700,15888,7858
4701,16529,701
4702,12709,9130
4703,14363,4073
4704,1387,7689
4705,9756,1986
4706,4009,2397
4707,13076,10005
4708,8511,2327
4709,7762,11414
4710,8213,1791
4711,8701,9155
4712,9913,3235
4713,16478,13685
4714,11534,7658
4715,13277,12073
4716,16418,2860
4717,13852,8938
4718,6993,455
4719,14095,6083
4720,14512,5471
4721,6163,1989
4722,8330,3249
4723,14396,9047
4724,4800,1546
4725,7604,368
4726,9741,11836
4727,8044,19870
4728,15727,6615
4729,12360,5946
4730,13950,4952
4731,9630,15292
4732,4275,2712
4733,15307,7985
4734,10648,4324
4735,5760,9338
4736,8086,10136
4737,9458,5493
4738,12251,10905
4739,13104,3527
4740,15416,14720
4741,2905,5175
4742,3664,5793
4743,8690,1682
4744,13722,3456
4745,8420,3850
4746,9481,15846
4747,9625,2768
4748,17259,2575
4749,12676,1759
4750,14422,2663
4751,14647,13416
4752,14900,1545
4753,8704,5173
4754,12825,6628
4755,13770,12759
4756,17549,16755
4757,10727,4031
4758,15982,10638
4759,9240,6591
4760,7240,12428
4761,11441,16157
4762,14246,9961
4763,13366,5264
4764,7304,9917
4765,16863,6151
4766,10275,3485
4767,15837,1720
4768,18070,9576
4769,10656,4228
4770,11242,4345
4771,14741,11813
4772,8626,3048
4773,11825,2741
4774,11480,12198
4775,12403,17216
4776,8571,1762
4777,12593,8790
4778,3943,1917
4779,12231,15631
4780,14395,12070
4781,18651,4904
4782,11185,17022
4783,13162,3398
4784,6361,7092
4785,4253,1041
4786,9753,16031
4787,17554,4229
4788,12151,3964
4789,10762,16572
4790,11519,9478
4791,13703,3138
4792,14407,1153
4793,14567,7993
4794,8559,2751
4795,11317,11307
4796,16899,12689
4797,7992,12
4798,18141,3488
4799,9887,11424
4800,18447,2176
4801,19388,4479
4802,19455,2185
4803,7570,592
4804,13270,1655
4805,15891,11641
4806,11925,14877
